,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
586,1,0,4.4,288,3,12,215,400,5004
587,1,0,2.7,85,28,13,494,500,5004
588,1,0,3.9,124,0,62,1192,400,5004
589,1,0,3.6,323,3,41,1472,800,5004
590,1,0,3.7,51,3,62,1152,300,5004
591,1,0,4.2,229,28,20,1292,1000,5004
592,1,0,2.8,102,3,62,1192,350,5004
593,1,0,4.0,76,28,62,1019,150,5004
594,1,0,3.9,42,28,30,815,250,5004
595,1,0,3.9,239,28,30,787,500,5004
596,1,0,3.7,55,28,62,1616,200,5004
597,1,0,3.9,178,28,30,765,400,5004
598,1,0,3.4,224,3,62,1055,400,5004
599,1,0,3.9,199,0,62,1447,300,5004
600,1,1,4.0,1010,28,58,880,1300,5004
601,1,1,3.8,72,28,62,1492,400,5004
602,0,1,4.1,1000,3,21,49,800,5004
603,1,0,3.8,613,0,13,470,600,5004
604,1,0,2.9,42,0,62,1428,250,5004
605,1,0,3.7,194,0,62,1152,400,5004
606,0,0,4.3,423,3,30,952,150,5004
607,1,0,3.7,158,30,20,249,700,5004
608,1,1,4.1,1403,28,26,1292,1100,959
609,1,0,3.9,153,28,41,425,400,5004
610,1,1,2.9,90,3,20,1445,800,5004
611,1,0,3.1,140,0,20,1178,600,5004
612,1,0,4.1,463,0,13,342,500,5004
613,1,0,4.2,384,3,72,1461,600,4129
614,0,0,4.0,177,3,62,1108,400,5004
615,1,0,3.6,70,0,62,1244,350,2397
616,1,1,4.0,790,28,20,694,1300,5004
617,1,0,3.9,92,28,62,1598,300,5004
618,0,0,4.1,131,3,69,1117,400,5004
619,1,0,3.8,89,28,30,953,400,5004
620,1,0,3.0,57,30,62,1325,400,5004
621,1,0,3.8,92,3,41,672,1100,5004
622,1,0,3.0,57,28,20,602,650,5004
623,1,0,4.3,133,28,29,179,300,5004
624,0,0,4.0,164,3,0,767,250,5004
625,1,0,3.9,161,28,29,1205,500,3280
626,1,0,4.0,308,30,13,386,750,5004
627,1,0,2.6,208,28,20,600,650,5004
628,1,0,3.4,116,3,20,1419,400,5004
629,1,0,2.7,48,3,65,547,650,5004
630,1,0,3.7,127,28,13,465,700,5004
631,1,1,3.9,727,28,13,414,800,5004
632,0,0,3.9,125,3,13,444,500,5004
633,1,0,2.6,170,3,20,974,600,5004
634,0,0,3.8,89,3,20,1192,550,5004
635,1,0,4.0,507,28,19,458,1000,5004
636,1,0,3.8,254,0,20,519,550,5004
637,1,0,2.8,334,3,20,1192,500,5004
638,0,0,3.8,69,3,14,348,700,5004
639,1,1,4.1,842,28,21,1542,1100,2331
640,1,0,4.0,88,28,0,179,500,5004
641,1,0,3.5,283,0,62,204,350,5004
642,1,1,4.1,293,28,20,934,500,5004
643,0,0,2.9,106,3,20,1192,450,5004
644,1,0,3.0,61,0,13,330,650,5004
645,0,0,2.8,80,3,20,45,650,5004
646,1,1,4.0,347,28,20,1291,1000,5004
647,1,0,3.4,186,3,20,1594,450,5004
648,0,0,4.0,93,3,72,179,800,5004
649,0,0,2.4,183,3,29,1152,450,5004
650,0,0,2.9,85,3,62,1611,250,5004
651,0,0,3.4,66,3,20,588,800,5004
652,0,0,2.9,58,3,62,201,250,5004
653,0,0,3.6,162,3,20,1192,500,5004
654,0,0,2.7,67,3,41,1447,300,5004
655,0,0,2.2,90,3,20,1192,750,5004
656,0,0,2.4,96,3,20,1288,500,5004
657,1,0,4.0,101,3,20,1075,500,5004
658,1,1,3.8,560,28,20,1152,800,5004
659,1,0,3.7,243,28,20,284,450,5004
660,1,0,3.2,148,3,62,1543,250,5004
661,0,0,2.3,291,3,20,1596,250,5004
662,1,1,3.9,1337,3,46,7,1700,5004
663,0,0,4.0,65,3,30,952,200,5004
664,1,0,3.6,43,28,20,581,600,5004
665,1,0,3.7,46,0,20,1152,400,2388
666,1,0,3.7,46,0,30,956,150,5004
667,1,0,3.7,117,28,62,1152,150,5004
668,1,1,4.4,2487,3,57,1339,900,5004
669,1,0,3.2,66,3,20,1192,600,5004
670,0,1,4.1,1187,28,26,975,1200,5004
671,0,0,4.3,353,28,20,1412,1200,5004
672,0,1,4.2,1212,28,20,1486,1200,5004
673,1,0,3.7,115,0,20,563,550,5004
674,1,0,4.1,952,28,20,1610,400,5004
675,0,0,3.8,915,28,20,1152,600,5004
676,1,0,3.7,135,0,20,1192,500,5004
677,0,1,4.1,466,28,20,1060,700,5004
678,0,0,3.8,115,28,62,1205,350,5004
679,0,0,3.9,61,28,72,1048,400,5004
680,0,0,3.9,86,28,30,945,250,5004
681,0,0,4.0,193,28,20,1551,500,5004
682,0,0,3.8,82,28,47,1468,1000,5004
683,0,0,3.9,115,28,62,1543,200,5004
684,0,0,3.7,28,0,20,1192,500,5004
685,0,0,3.2,63,28,3,189,600,5004
686,0,0,3.1,44,0,29,1192,500,5004
687,0,0,3.5,65,28,20,1416,750,5004
688,0,0,2.7,76,0,62,1192,500,5004
689,0,0,2.6,75,0,62,1434,400,5004
690,0,0,3.0,55,28,20,64,800,5004
691,0,0,3.7,48,28,20,1331,800,5004
692,0,0,2.9,39,28,72,855,500,5004
693,1,0,3.9,193,28,20,1585,400,5004
694,1,0,3.9,63,3,62,1483,200,5004
695,1,0,3.8,186,28,13,337,500,5004
696,1,0,3.3,28,3,72,280,400,5004
697,0,0,4.3,423,3,30,952,150,5004
698,0,0,4.0,102,3,0,173,400,5004
699,0,0,4.1,131,3,69,1117,400,5004
700,0,0,4.0,164,3,0,767,250,5004
701,1,0,3.9,102,3,13,350,450,5004
702,1,0,3.9,70,3,30,765,350,5004
703,1,0,3.9,188,3,30,955,400,5004
704,0,0,3.8,46,3,35,957,300,5004
705,1,0,4.4,677,3,45,770,500,5004
706,1,0,3.9,40,3,41,440,400,5004
707,1,0,3.9,99,3,30,952,400,5004
708,0,0,4.0,93,3,72,179,800,5004
709,0,0,3.8,69,3,14,348,700,5004
710,1,0,4.1,41,3,29,179,500,5004
711,0,0,4.0,65,3,30,952,200,5004
712,1,1,4.1,448,28,20,693,700,5004
713,1,0,4.1,46,28,13,500,600,5004
714,1,0,4.3,132,28,29,179,300,5004
715,1,0,4.1,237,28,30,789,500,5004
716,1,0,3.9,239,28,30,787,500,5004
717,0,0,4.1,521,28,13,402,550,5004
718,0,0,4.0,319,28,30,771,500,5004
719,1,0,3.8,89,28,30,953,400,5004
720,0,0,3.2,63,28,3,189,600,5004
721,0,0,2.9,231,28,30,791,800,5004
722,1,0,3.6,796,3,20,284,550,5004
723,1,1,3.8,500,3,20,1433,1000,5004
724,1,1,3.9,681,3,20,1270,800,5004
725,1,0,3.8,207,3,20,235,700,5004
726,1,0,4.0,532,3,20,608,800,5004
727,1,0,4.2,421,3,20,602,700,5004
728,1,0,3.9,319,3,20,1192,650,5004
729,1,1,4.1,1025,3,20,1152,1000,5004
730,1,1,3.6,225,3,20,284,700,5004
731,0,1,4.0,200,3,13,381,700,5004
732,1,1,4.0,739,3,20,294,800,5004
733,0,0,3.8,149,3,20,1054,400,5004
734,1,0,3.9,102,3,13,350,450,5004
735,1,0,3.7,110,3,20,42,800,5004
736,1,0,3.7,171,3,13,330,300,5004
737,1,0,3.7,37,3,13,357,400,5004
738,1,1,3.9,1227,3,20,114,900,5004
739,0,0,3.9,124,3,13,444,500,5004
740,1,0,2.8,335,3,20,1192,500,5004
741,1,0,3.9,49,3,13,330,600,5004
742,0,0,3.8,89,3,20,1192,550,5004
743,1,0,2.7,425,3,20,1593,400,5004
744,1,0,4.0,101,3,20,1075,500,5004
745,1,0,3.2,133,3,20,1205,500,5004
746,0,0,2.7,160,3,20,602,850,5004
747,1,0,3.4,186,3,20,1594,450,5004
748,0,0,3.8,69,3,14,348,700,5004
749,1,0,4.4,288,3,12,215,400,5004
750,1,1,3.5,551,3,20,1232,600,5004
751,1,0,3.0,122,3,20,607,500,5004
752,0,0,2.9,106,3,20,1192,450,5004
753,0,1,2.9,200,3,20,600,1000,5004
754,1,0,3.2,66,3,20,1192,600,5004
755,0,0,2.8,80,3,20,45,650,5004
756,1,0,2.6,170,3,20,974,600,5004
757,0,0,3.4,66,3,20,588,800,5004
758,0,0,3.6,162,3,20,1192,500,5004
759,1,1,2.9,90,3,20,1445,800,5004
760,0,0,2.2,90,3,20,1192,750,5004
761,0,0,2.4,96,3,20,1288,500,5004
762,1,0,3.4,116,3,20,1419,400,5004
763,1,0,3.6,132,3,12,1648,250,5004
764,1,0,3.8,55,3,62,1585,300,5004
765,1,0,3.0,114,3,20,519,1000,5004
766,0,0,2.3,291,3,20,1596,250,5004
767,1,1,3.8,257,3,20,72,800,5004
768,1,0,4.0,398,3,62,1585,400,5004
769,0,0,4.0,177,3,62,1108,400,5004
770,1,0,4.0,256,3,62,320,500,5004
771,1,0,3.9,78,3,62,1152,400,5004
772,1,0,3.8,312,3,62,1152,400,5004
773,1,0,3.7,168,3,62,1106,600,5004
774,0,0,4.1,315,3,62,1318,500,5004
775,1,0,3.7,108,3,62,1080,600,5004
776,1,0,3.7,314,3,62,1470,800,5004
777,1,0,3.9,188,3,30,955,400,5004
778,1,0,3.7,139,3,62,1264,400,5004
779,1,0,3.8,472,3,62,321,600,5004
780,1,0,3.8,369,3,62,320,400,5004
781,0,0,3.9,197,3,62,1543,150,5004
782,0,0,3.8,46,3,35,957,300,5004
783,0,0,3.3,50,3,41,519,400,5004
784,1,0,3.9,201,3,62,1192,250,5004
785,1,0,4.2,289,3,62,6,400,5004
786,1,0,3.2,144,3,62,1214,350,5004
787,1,0,3.4,224,3,62,1055,400,5004
788,1,0,3.1,166,3,62,1215,600,5004
789,1,0,3.2,167,3,62,1503,600,5004
790,1,0,4.0,597,3,62,1152,400,5004
791,1,0,3.8,56,3,62,298,500,5004
792,1,0,3.6,137,3,62,83,300,5004
793,1,0,3.9,114,3,62,1186,500,5004
794,1,0,3.9,75,3,62,1447,200,5004
795,1,0,3.2,148,3,62,1543,250,5004
796,1,0,2.4,204,3,62,1461,750,5004
797,1,0,2.9,153,3,62,195,600,5004
798,1,0,3.9,63,3,62,1483,200,5004
799,1,0,2.7,48,3,65,547,650,5004
800,1,0,3.8,170,3,62,1252,250,5004
801,1,0,3.8,92,3,41,672,1100,5004
802,1,0,2.8,102,3,62,1192,350,5004
803,0,0,3.5,56,3,62,1583,400,5004
804,0,0,2.9,85,3,62,1611,250,5004
805,0,0,2.9,58,3,62,201,250,5004
806,1,0,3.7,51,3,62,1152,300,5004
807,1,0,4.0,212,3,62,1152,400,5004
808,1,0,3.8,182,3,41,1177,600,5004
809,1,0,2.4,158,3,62,1192,300,5004
810,1,0,3.6,323,3,41,1472,800,5004
811,1,0,3.1,175,3,62,41,250,5004
812,0,0,4.5,2781,28,21,1166,1200,5004
813,0,1,4.7,3844,28,20,1321,1600,5004
814,0,0,4.3,353,28,20,1412,1200,5004
815,1,1,4.4,4312,28,52,623,1600,5004
816,0,1,4.3,1196,28,5,801,1500,5004
817,0,1,4.6,311,28,20,1432,1300,5004
818,0,1,4.2,1212,28,20,1486,1200,5004
819,0,1,4.1,1235,28,20,1419,800,5004
820,0,1,3.9,1763,28,4,897,1300,5004
821,1,1,4.1,1538,28,20,163,1000,5004
822,1,0,4.1,954,28,20,1610,400,5004
823,1,1,4.1,585,28,21,686,1200,5004
824,1,0,4.2,374,28,20,264,750,5004
825,1,1,4.2,1028,28,21,612,1100,5004
826,1,1,4.1,448,28,20,693,700,5004
827,0,1,4.1,1187,28,26,975,1200,5004
828,1,0,4.0,180,28,20,1210,550,5004
829,1,1,4.0,1010,28,58,880,1300,5004
830,1,0,4.2,230,28,20,1292,1000,5004
831,1,1,4.1,842,28,21,1542,1100,5004
832,1,1,4.1,1320,28,20,1218,1200,5004
833,1,1,4.0,790,28,20,694,1300,5004
834,0,0,3.8,915,28,20,1152,600,5004
835,1,1,3.8,756,28,20,1152,1000,5004
836,1,0,3.9,34,28,20,1087,750,5004
837,1,1,4.0,347,28,20,1291,1000,5004
838,1,1,4.1,293,28,20,934,500,5004
839,1,0,3.9,347,28,20,607,600,5004
840,1,0,4.1,587,28,20,556,700,5004
841,1,0,4.0,1306,28,20,623,750,5004
842,0,1,4.1,466,28,20,1060,700,5004
843,0,0,4.0,129,28,62,1585,300,5004
844,1,0,3.7,217,28,20,1419,500,5004
845,0,0,3.8,115,28,62,1205,350,5004
846,0,0,3.8,59,28,20,1419,400,5004
847,0,0,3.7,535,28,20,1300,950,5004
848,0,0,3.8,228,28,62,1246,400,5004
849,1,0,3.9,178,28,20,1585,450,5004
850,1,1,3.9,727,28,13,414,800,5004
851,1,0,3.7,243,28,20,284,450,5004
852,0,0,4.1,521,28,13,402,550,5004
853,0,0,2.9,51,28,20,1447,600,5004
854,1,1,4.4,4381,28,22,1464,600,5004
855,0,0,4.0,193,28,20,1551,500,5004
856,0,0,3.8,177,28,62,1362,400,5004
857,0,1,3.9,165,28,20,1588,1000,5004
858,0,0,3.4,97,28,21,1555,1100,5004
859,1,0,3.7,132,28,13,502,400,5004
860,0,0,3.8,82,28,47,1468,1000,5004
861,1,0,3.9,407,28,20,1192,500,5004
862,1,0,3.8,46,28,13,316,450,5004
863,0,0,3.3,177,28,20,1218,950,5004
864,1,0,3.8,146,28,20,519,600,5004
865,1,0,3.1,320,28,20,1380,600,5004
866,0,0,3.4,48,28,13,434,550,5004
867,0,0,2.3,175,28,20,1152,450,5004
868,1,0,3.1,64,28,20,1550,750,5004
869,0,0,3.5,65,28,20,1416,750,5004
870,0,0,3.0,55,28,20,64,800,5004
871,0,0,3.7,48,28,20,1331,800,5004
872,1,0,3.0,57,28,20,602,650,5004
873,1,0,3.7,127,28,13,465,700,5004
874,1,0,2.5,321,28,62,1237,400,5004
875,1,0,3.9,92,28,62,1598,300,5004
876,0,0,3.9,115,28,62,1543,200,5004
877,1,0,3.9,386,28,62,1472,600,5004
878,1,0,3.3,212,28,62,234,350,5004
879,0,0,2.9,231,28,30,791,800,5004
880,1,0,3.9,62,28,62,322,300,5004
881,1,1,4.1,612,0,21,139,1500,5004
882,1,0,4.0,827,0,20,1486,500,5004
883,1,0,3.9,362,0,20,1152,600,5004
884,1,0,3.7,135,0,20,1192,500,5004
885,1,0,4.0,244,0,62,200,400,5004
886,1,0,3.0,102,0,20,1585,600,5004
887,1,0,3.7,115,0,20,563,550,5004
888,1,0,4.2,465,0,62,1175,300,5004
889,1,0,3.9,173,0,62,1457,250,5004
890,1,0,4.1,83,0,62,854,400,5004
891,1,0,4.0,107,0,62,1152,300,5004
892,0,0,3.7,28,0,20,1192,500,5004
893,1,0,3.7,194,0,62,1152,400,5004
894,0,0,2.7,76,0,62,1192,500,5004
895,0,0,2.6,75,0,62,1434,400,5004
896,1,0,2.9,126,0,62,563,300,5004
897,1,0,3.9,435,0,20,195,650,5004
898,1,0,2.9,255,0,62,1152,250,5004
899,1,1,4.4,2488,3,57,1339,900,5004
900,1,1,4.4,2237,3,21,742,1200,5004
901,1,1,3.9,1337,3,46,7,1700,5004
902,1,1,3.9,681,3,20,1270,800,5004
903,0,0,4.5,2781,28,21,1166,1200,5004
904,1,1,4.4,4312,28,52,623,1600,5004
905,0,1,3.9,1763,28,4,897,1300,5004
906,1,1,4.1,585,28,21,686,1200,5004
907,0,1,4.1,1187,28,26,975,1200,5004
908,1,1,4.0,1010,28,58,880,1300,5004
909,1,1,4.1,842,28,21,1542,1100,5004
910,0,0,3.4,97,28,21,1555,1100,5004
911,1,1,4.1,612,0,21,139,1500,5004
912,1,1,4.2,2022,30,20,1412,1000,5004
913,0,0,3.8,166,4,20,1402,600,5004
914,1,0,3.8,286,4,20,1152,600,5004
915,0,1,4.1,2303,30,20,1192,950,5004
916,1,1,4.1,2339,30,20,1202,1500,5004
917,1,0,4.4,4884,30,20,1398,750,2078
918,1,1,4.1,775,1,20,1382,800,5004
919,1,0,3.8,918,1,16,482,800,1666
920,1,0,3.8,74,85,20,670,1000,4095
921,1,0,4.1,139,30,20,1273,550,5004
922,0,1,3.8,176,30,20,1154,1350,5004
923,1,1,3.8,584,30,20,1377,1200,5004
924,0,1,4.3,633,30,16,411,800,5004
925,0,1,4.1,102,30,13,377,800,5004
926,1,1,4.6,1755,4,22,1464,600,5004
927,1,0,3.9,240,4,13,330,700,5004
928,0,0,3.8,148,4,22,1190,550,5004
929,1,0,4.0,219,4,13,453,600,5004
930,1,0,4.1,216,4,13,389,500,5004
931,1,0,3.7,514,4,13,456,600,5004
932,1,0,3.4,58,4,13,434,400,5004
933,1,1,4.3,1252,30,22,919,800,5004
934,0,0,4.2,704,30,13,330,500,5004
935,1,0,4.1,796,30,13,435,400,5004
936,0,1,4.2,731,30,13,391,800,5004
937,0,0,4.2,223,30,13,499,800,5004
938,0,0,4.1,707,30,13,443,850,5004
939,1,0,4.2,261,30,13,387,700,5004
940,1,1,4.2,150,1,13,460,600,1375
941,1,1,4.2,1901,30,13,421,800,5004
942,1,0,4.0,324,1,13,460,700,5004
943,1,0,4.6,228,30,13,357,400,5004
944,1,0,4.2,504,1,13,483,550,5004
945,1,0,4.1,130,30,13,471,650,5004
946,1,0,3.8,918,1,16,482,800,5004
947,1,0,3.8,90,1,13,330,650,5004
948,1,0,3.8,144,1,13,531,700,5004
949,0,0,3.8,46,30,13,330,400,5004
950,0,0,4.0,62,30,13,330,150,5004
951,1,1,3.9,291,30,13,366,650,5004
952,0,0,3.2,59,30,16,434,550,5004
953,1,0,2.9,62,30,65,546,650,5004
954,1,0,2.6,157,30,13,344,450,5004
955,0,0,3.7,168,30,13,435,400,5004
956,1,0,3.9,627,1,29,920,450,1906
957,1,0,4.1,414,30,62,328,500,5004
958,1,0,4.2,95,30,11,212,400,5004
959,1,0,4.4,4884,30,20,1398,750,5004
960,1,0,4.0,771,1,20,1585,450,5004
961,1,0,4.2,64,4,62,1506,500,5004
962,1,0,4.1,233,4,62,1624,200,5004
963,1,0,3.8,505,1,62,320,450,658
964,1,0,4.1,201,1,62,1593,300,4795
965,1,0,4.0,774,42,20,236,800,5004
966,1,0,3.7,125,28,62,1173,250,5004
967,1,0,3.8,540,4,20,1349,650,5004
968,1,0,3.7,176,4,62,1503,600,5004
969,1,0,3.6,91,28,72,296,500,5004
970,1,0,3.8,133,4,62,1632,200,4500
971,1,1,4.2,354,1,20,149,800,620
972,1,0,3.6,518,28,20,1585,400,5004
973,1,0,4.2,504,1,13,483,550,909
974,1,0,4.1,1720,4,62,1351,400,5004
975,1,0,3.7,107,4,9,219,150,4826
976,1,0,3.9,55,0,62,233,300,5004
977,1,0,3.2,395,30,62,1192,300,5004
978,1,0,4.0,78,30,62,1075,100,5004
979,1,0,4.0,332,28,62,1585,300,5004
980,1,0,4.0,1975,28,20,292,800,5004
981,1,0,4.0,618,30,20,286,750,5004
982,1,0,3.3,261,73,20,1192,500,5004
983,1,0,4.0,253,30,30,771,300,5004
984,1,0,3.9,750,4,20,1273,500,5004
985,1,1,4.6,2556,1,22,1464,600,5004
986,1,0,3.9,210,30,11,776,400,5004
987,1,0,3.8,71,4,30,955,400,5004
988,1,0,3.9,230,1,29,233,650,1981
989,1,0,4.2,444,4,62,1543,100,5004
990,1,0,4.3,630,30,62,1450,200,5004
991,1,1,4.1,175,30,20,1587,500,5004
992,1,0,3.9,441,1,62,1588,400,5004
993,1,1,4.1,2723,0,20,294,800,5004
994,1,0,3.8,693,1,20,1470,750,5004
995,1,0,4.4,4401,30,20,284,600,5004
996,1,0,3.9,172,1,29,1461,750,2163
997,1,0,3.9,319,3,20,1192,650,5004
998,1,0,3.7,170,28,62,860,200,5004
999,1,0,3.2,208,30,12,1648,250,5004
1000,1,0,4.1,163,4,62,682,500,5004
1001,1,0,3.7,97,30,62,1382,350,5004
1002,1,0,4.2,415,1,62,1186,500,1010
1003,1,1,3.9,291,30,13,366,650,5004
1004,1,0,4.2,1647,1,20,607,600,5004
1005,1,1,4.1,364,30,20,1661,1200,5004
1006,1,0,3.8,70,1,62,1543,100,5004
1007,1,0,3.5,80,1,62,1666,250,5004
1008,1,0,3.9,264,1,62,1543,200,5004
1009,1,0,4.0,166,30,62,1585,400,5004
1010,1,0,3.9,134,30,62,1643,400,5004
1011,1,0,4.1,364,4,20,1562,550,5004
1012,1,0,4.2,449,30,13,360,400,5004
1013,1,0,3.9,56,4,30,771,400,5004
1014,1,0,3.9,148,30,62,1117,400,5004
1015,1,0,4.0,53,1,29,1109,600,1485
1016,1,1,4.2,2115,1,20,1477,800,5004
1017,1,0,3.9,67,30,62,815,200,5004
1018,1,0,4.2,287,1,62,1152,350,5004
1019,1,0,3.6,84,1,62,1585,250,5004
1020,1,1,4.2,2171,28,60,10,1200,5004
1021,1,1,4.2,1428,28,20,63,800,5004
1022,1,0,3.7,93,4,62,1624,200,1717
1023,1,1,3.9,1227,3,20,114,900,5004
1024,1,0,4.1,164,30,62,254,400,5004
1025,1,0,3.8,577,30,20,1417,900,421
1026,1,1,4.2,166,30,20,921,800,3843
1027,1,0,3.5,32,1,62,1482,150,5004
1028,1,0,3.9,104,30,62,815,200,4594
1029,1,0,3.9,38,1,30,945,150,5004
1030,1,0,4.5,155,30,9,226,300,5004
1031,1,1,4.2,3227,0,25,1152,1600,5004
1032,1,0,2.8,109,73,20,614,500,5004
1033,1,0,3.7,662,28,20,199,650,294
1034,1,1,4.5,784,0,20,714,800,5004
1035,1,0,3.0,73,73,20,1152,500,4565
1036,1,0,3.9,85,28,62,1486,300,2876
1037,1,0,4.3,659,30,30,179,500,5004
1038,1,0,3.8,152,30,30,771,350,5004
1039,1,0,4.1,337,30,62,545,300,5004
1040,1,0,4.2,191,4,62,1632,250,3921
1041,1,0,4.0,108,30,62,327,500,5004
1042,1,0,4.1,438,30,30,789,500,5004
1043,1,0,3.9,49,30,62,1583,200,5004
1044,1,0,3.6,276,4,62,320,500,5004
1045,1,1,4.2,1539,0,20,1050,800,5004
1046,1,1,4.1,1063,30,21,983,1200,5004
1047,1,0,3.6,195,30,20,595,800,5004
1048,1,0,3.9,211,30,20,838,500,5004
1049,1,0,4.3,860,1,30,787,500,5004
1050,1,0,4.2,289,3,62,6,400,5004
1051,1,0,4.2,146,1,9,213,400,5004
1052,1,0,4.2,169,28,13,359,600,5004
1053,1,0,3.9,134,30,62,864,350,5004
1054,1,0,3.9,113,73,62,859,250,5004
1055,1,0,3.9,91,30,62,228,200,5004
1056,1,0,3.7,237,1,62,1567,200,5004
1057,1,1,3.8,197,30,57,534,1000,5004
1058,1,0,3.9,133,1,13,439,800,5004
1059,1,0,4.0,90,28,0,179,500,5004
1060,1,1,4.3,1252,30,22,919,800,5004
1061,1,0,4.1,796,30,13,435,400,5004
1062,1,0,3.8,918,1,16,482,800,5004
1063,1,0,3.8,155,30,20,1593,450,5004
1064,1,0,3.9,240,4,13,330,700,5004
1065,1,0,3.6,41,0,13,399,700,5004
1066,1,0,3.7,217,85,62,1470,800,3110
1067,1,0,4.0,73,4,0,192,300,5004
1068,1,0,4.1,192,30,30,787,300,5004
1069,1,0,3.8,53,30,62,949,250,5004
1070,1,0,3.9,61,73,9,212,150,5004
1071,1,0,3.8,242,30,20,1085,650,5004
1072,1,0,4.0,465,30,20,1593,600,5004
1073,1,0,4.0,324,1,13,460,700,5004
1074,1,0,2.6,307,73,20,1141,700,5004
1075,1,0,3.7,47,30,66,842,400,5004
1076,1,1,4.2,150,1,13,460,600,5004
1077,1,0,3.0,290,1,62,1211,450,5004
1078,1,0,4.4,356,30,30,771,400,5004
1079,1,0,4.2,249,30,30,771,300,5004
1080,1,0,3.8,82,0,62,325,1000,5004
1081,1,0,3.9,91,30,13,437,300,5004
1082,1,0,3.8,164,4,62,1472,600,5004
1083,1,0,3.5,179,1,20,1204,600,5004
1084,1,0,3.9,153,28,41,425,400,5004
1085,1,0,3.5,79,30,20,71,600,5004
1086,1,0,4.1,558,4,62,1543,150,5004
1087,1,0,4.0,197,1,30,765,300,5004
1088,1,1,4.3,1129,30,20,1005,1300,5004
1089,1,0,4.0,89,30,62,1547,200,5004
1090,1,0,2.8,45,1,20,1479,800,5004
1091,1,0,3.7,54,4,13,357,600,5004
1092,1,1,4.1,442,30,60,690,1200,5004
1093,1,0,4.4,659,30,12,215,600,5004
1094,1,0,4.2,261,30,13,387,700,5004
1095,1,0,4.1,176,4,20,67,800,3276
1096,1,0,3.8,61,4,62,1017,100,4248
1097,1,0,3.8,75,1,62,834,200,236
1098,1,1,4.5,1872,0,13,392,900,5004
1099,1,0,4.1,30,30,9,229,100,5004
1100,1,0,3.6,105,1,20,1674,700,4814
1101,1,0,3.8,74,4,62,1585,300,4370
1102,1,0,4.0,136,30,62,1567,350,5004
1103,1,0,3.7,71,30,20,1205,450,5004
1104,1,0,3.9,178,28,30,765,400,1620
1105,1,0,3.9,233,30,20,1003,800,5004
1106,1,0,2.7,97,4,20,1571,400,5004
1107,1,0,3.8,144,1,13,531,700,5004
1108,1,0,2.8,137,0,62,1447,300,5004
1109,1,1,4.1,970,30,54,1309,1500,5004
1110,1,0,3.9,135,1,20,1218,800,5004
1111,1,0,3.7,514,4,13,456,600,5004
1112,1,0,3.9,914,28,4,1262,1000,5004
1113,1,0,2.9,177,30,20,1207,700,5004
1114,1,0,3.9,157,85,20,1192,450,5004
1115,1,0,3.9,70,1,30,844,400,5004
1116,1,0,3.9,247,30,13,404,400,5004
1117,1,0,3.6,62,1,65,981,600,5004
1118,1,0,3.0,57,30,62,1325,400,5004
1119,1,0,4.1,204,30,30,952,300,5004
1120,1,0,3.9,519,1,20,559,900,5004
1121,1,0,4.1,119,28,20,1481,800,5004
1122,1,0,4.1,130,30,13,471,650,5004
1123,1,0,2.6,208,28,20,600,650,5004
1124,1,1,4.0,349,1,20,1515,1200,1148
1125,1,0,3.3,128,1,62,1192,300,5004
1126,1,0,4.0,1778,30,62,1440,200,5004
1127,0,0,4.1,279,4,62,871,200,5004
1128,1,0,3.8,469,4,20,1204,750,5004
1129,1,0,4.3,322,30,20,1543,400,5004
1130,1,0,3.8,90,1,13,330,650,5004
1131,1,0,3.6,81,73,20,1192,500,4908
1132,1,0,3.9,214,0,20,1231,400,5004
1133,1,0,4.3,316,4,62,1543,100,5004
1134,1,0,3.5,56,30,30,954,400,5004
1135,1,0,2.6,157,30,13,344,450,5004
1136,1,1,4.1,553,30,20,987,900,5004
1137,1,0,3.9,126,30,62,1585,400,1767
1138,1,1,4.1,1403,28,26,1292,1100,5004
1139,1,0,3.0,213,1,62,1424,400,5004
1140,1,0,2.8,102,3,62,1192,350,5004
1141,1,0,3.7,178,0,62,1192,400,5004
1142,1,0,3.8,527,4,20,1152,500,5004
1143,1,0,4.6,228,30,13,357,400,5004
1144,1,0,3.7,158,30,20,249,700,5004
1145,1,0,4.0,308,30,13,386,750,5004
1146,0,0,3.8,148,4,22,1190,550,5004
1147,1,0,3.9,388,1,20,297,650,5004
1148,1,0,3.8,70,30,62,1447,200,5004
1149,1,0,3.8,42,1,62,1585,300,5004
1150,1,0,3.9,144,30,20,1264,550,3016
1151,1,0,3.6,34,28,30,952,300,5004
1152,1,0,4.0,507,28,19,458,1000,5004
1153,1,0,3.7,133,30,20,605,700,3669
1154,1,1,3.9,886,28,20,1152,900,5004
1155,1,0,3.6,129,1,20,1087,600,5004
1156,1,0,3.8,74,85,20,670,1000,4095
1157,1,0,4.1,216,4,13,389,500,5004
1158,1,0,4.4,181,30,9,229,250,5004
1159,1,0,3.9,888,1,20,1430,750,5004
1160,1,0,3.9,84,30,69,1117,400,5004
1161,1,0,3.8,160,1,20,1192,700,5004
1162,1,1,4.2,1901,30,13,421,800,5004
1163,1,0,3.9,314,30,62,1635,300,5004
1164,1,0,3.6,143,30,20,1550,750,5004
1165,1,0,3.8,286,4,20,1152,600,5004
1166,1,0,4.1,739,28,29,563,500,5004
1167,1,0,2.5,35,4,62,815,200,5004
